content_index,score,preferred_name,cui
845,3.18,This (eukaryote),C1080058
845,3.18,Virus,C0042776
845,3.18,point - UnitsOfMeasure,C1552961
845,3.18,Active,C0205177
845,3.18,Histidine measurement,C0523697
845,3.17,"Nausea, CTCAE 3.0",C1963179
845,3.17,Preposition For,C0521125
846,14.88,Tests (qualifier value),C0392366
846,10.42,HP gene,C1415692
846,7.57,Blood group antibody I,C0221138
846,7.23,Headache,C0018681
846,5.18,Decreasing,C0442797
846,5.18,Fatigue,C0015672
846,5.18,Feelings,C1527305
846,5.18,GDC Method of Diagnosis Terminology,C5203112
846,5.18,Morning,C0332170
846,5.18,"Nausea, CTCAE 3.0",C1963179
846,5.18,Negative,C0205160
846,5.18,Time,C0040223
846,5.18,Type - attribute,C0332307
846,5.18,headache severe,C2957106
846,3.98,Beginning,C0439659
846,3.68,71,C0450389
846,3.68,Reliable,C3858758
846,3.64,High,C0205250
846,3.64,Increase in blood pressure,C0497247
846,3.61,Taking of swab,C0563454
846,3.59,Anterior nares,C0595944
846,3.59,Intrinsic drive,C0013126
846,3.57,Up,C0547043
846,3.56,Malaise,C0231218
846,3.56,Onset of (contextual qualifier),C0332162
846,3.56,Upon - dosing instruction fragment,C1720176
846,3.56,day,C0439228
846,3.55,Result,C1274040
846,3.55,wait,C1610166
846,3.55,Abnormally high,C1299351
846,3.54,100%,C3817553
846,3.54,Worst,C1522166
846,3.53,Nasal Swabs,C0879240
846,3.53,Retained,C0333118
846,3.51,FUT3 gene,C1414864
846,3.5,More,C0205172
846,3.47,Much,C4281574
846,3.47,Today (temporal qualifier),C0750526
846,3.46,10 days,C1547061
846,3.46,Day 4,C3840892
846,3.44,Deep (qualifier value),C0205125
846,3.44,Symptoms,C1457887
846,3.43,Mild (qualifier value),C2945599
846,3.43,Therapeutic tactile stimulation,C0152054
847,14.74,Blood group antibody I,C0221138
847,14.42,Registered nurse,C0687673
847,14.36,Right,C0205090
847,12.14,Pharyngitis,C0031350
847,12.14,Sore Throat,C0242429
847,7.53,Feelings,C1527305
847,7.4,Dietary Nickel,C2348274
847,7.17,Greater,C1704243
847,7.13,Back,C0004600
847,7.08,Then,C1883708
847,7.0,Weekly,C0332174
847,5.18,Acute alcoholic intoxication,C0394996
847,5.18,Else,C3842296
847,5.18,Fine - adjective,C0205232
847,5.18,Harlequin Fetus,C0239849
847,5.18,In Blood,C0005768
847,5.18,Much,C4281574
847,5.18,Neck,C0027530
847,5.18,Never (frequency),C2003901
847,5.18,Physicians,C0031831
847,5.18,Since,C1711239
847,5.18,Swab specimen,C0183753
847,5.18,Testing,C0039593
847,3.98,Practice Experience,C0237607
847,3.68,Tonsil,C0836921
847,3.63,Tongue,C0040408
847,3.61,Never smoked tobacco,C0425293
847,3.59,Fatigue,C0015672
847,3.59,Pressure (finding),C0460139
847,3.57,MARCH1 gene,C1537656
847,3.55,Beginning,C0439659
847,3.55,Stop (qualifier value),C2746065
847,3.55,"TNFSF13 protein, human",C0757844
847,3.5,One,C0205447
847,3.48,Certain (qualifier value),C0205423
847,3.48,Mild (qualifier value),C2945599
847,3.46,Only a Little,C3889124
847,3.46,Appointments,C0003629
847,3.46,Following,C0332282
847,3.46,NT5E wt Allele,C3889152
847,3.45,Dyspnea,C0013404
847,3.45,Mental Suffering,C0683278
847,3.45,Females,C0086287
847,3.44,Slightly (qualifier value),C0750482
847,3.44,Swallow - dosing instruction imperative,C1706486
847,3.42,Group reassurance,C0204558
847,3.42,bit - unit of measure,C1553019
848,10.96,Good,C0205170
848,10.42,Tryptophanase,C0041260
848,8.28,RESF1 gene,C1824356
848,7.7,Night time,C0240526
848,7.14,Today (temporal qualifier),C0750526
848,7.02,Pharyngeal structure,C0031354
848,6.97,Small,C0700321
848,6.91,Malaysia,C0024552
848,5.18,Boys,C0870221
848,5.18,Dehydration,C0011175
848,5.18,During,C0347984
848,5.18,Fatigue,C0015672
848,5.18,Honey Flavor,C1365952
848,5.18,Morning,C0332170
848,5.18,Somalia,C0037640
848,3.68,Head,C0018670
848,3.68,One,C0205447
848,3.68,Sugars,C0242209
848,3.56,Concentrate (activity),C2003864
848,3.56,Popping sensation quality,C0439820
848,3.54,Vitality,C0424589
848,3.54,bit - unit of measure,C1553019
848,3.43,pathologic fistula,C0016169
849,14.76,Iodides,C0021966
849,7.05,Image,C1704922
849,5.18,ABCC8 gene,C1412082
849,5.18,Assisted (qualifier value),C1269765
849,5.18,Comprehension,C0162340
849,5.18,Doctor - Title,C2348314
849,5.18,Hope (emotion),C0392347
849,5.18,Positive Charge,C2825490
849,5.18,Reaching,C2584321
849,5.18,Receive,C1514756
849,5.18,Sample Mean,C2348143
849,5.18,Show,C1547282
849,5.18,TNFSF13B wt Allele,C2986676
849,3.68,Afternoon,C0439550
849,3.68,Cant,C2825972
849,3.56,Test Result,C0456984
849,3.54,Two,C0205448
849,3.5,Good,C0205170
849,3.5,Today,C0310367
849,3.49,Registered nurse,C0687673
849,3.49,Very,C0442824
849,3.45,Patients,C0030705
849,3.45,"SLC6A2 protein, human",C1456447
849,3.45,San Marino,C0036154
849,3.45,Upload,C1710578
849,3.42,Four,C0205450
849,3.42,COVID-19,C5203670
849,3.4,Experimental Result,C2825142
849,3.4,GEN1 gene,C2239486
850,21.36,Tryptophanase,C0041260
850,7.19,Morning,C0332170
850,5.18,Finding,C0243095
850,5.18,RESF1 gene,C1824356
850,5.18,Take,C1515187
850,5.18,Vision,C0042789
850,3.68,Back,C0004600
850,3.68,Blood group antibody I,C0221138
850,3.68,Feelings,C1527305
850,3.68,Gari (substance),C0458974
850,3.68,Step (specific stage),C1261552
850,3.65,Hematologic Tests,C0018941
850,3.64,ADM wt Allele,C3813124
850,3.58,stop medication,C0850893
850,3.56,RID,C0073361
850,3.55,66,C4517841
850,3.55,Page (document),C1704732
850,3.55,Response (statement),C1706817
850,3.55,Work,C0043227
850,3.5,Message,C0470166
850,3.5,Quarter,C2825406
850,3.46,Better than Others,C4522046
850,3.46,bit - unit of measure,C1553019
850,3.46,little i NOS,C1440921
850,3.43,Sugars,C0242209
850,3.42,Couples (persons),C0010222
850,3.42,day,C0439228
851,34.46,Blood group antibody I,C0221138
851,8.28,RESF1 gene,C1824356
851,7.33,Registered nurse,C0687673
851,7.09,Symptoms,C1457887
851,6.9,Malaysia,C0024552
851,5.18,Harlequin Fetus,C0239849
851,5.18,MILDLY,C0750532
851,5.18,Past Week,C2987125
851,5.18,RNF130 wt Allele,C3811116
851,5.18,Referring,C0205543
851,5.18,Rest,C0035253
851,5.18,TNFSF13B wt Allele,C2986676
851,5.18,Tests (qualifier value),C0392366
851,3.98,Concern,C2699424
851,3.98,Show,C1547282
851,3.68,Exanthema,C0015230
851,3.61,Antibody studies (procedure),C0580327
851,3.59,Comparison,C1707455
851,3.59,Dermatology field,C0011627
851,3.59,"Examiner, Medical",C0025082
851,3.57,week,C0439230
851,3.56,Do (activity),C2828361
851,3.56,Feelings,C1527305
851,3.56,Positive Finding,C1514241
851,3.55,Belly of skeletal muscle,C0224086
851,3.5,Antibodies,C0003241
851,3.5,Widespread,C0205391
851,3.47,Chest tightness,C0232292
851,3.46,Else,C3842296
851,3.43,"TNFSF13 protein, human",C0757844
851,3.43,Work,C0043227
851,3.43,second (number),C0205436
851,3.43,Usual,C3538928
851,3.43,month,C0439231
852,15.79,GDC Treatment Outcome Terminology,C5202850
852,10.57,Good,C0205170
852,10.42,GORAB gene,C1822658
852,10.42,Hope (emotion),C0392347
852,7.7,Iodides,C0021966
852,7.49,Back,C0004600
852,7.27,day,C0439228
852,6.98,Better,C0332272
852,6.91,"Examiner, Medical",C0025082
852,6.9,Singular,C0205171
852,5.18,Evening,C0587117
852,5.18,Fear (Mental Process),C0015726
852,5.18,Harlequin Fetus,C0239849
852,5.18,RESF1 gene,C1824356
852,5.18,Removed,C0849355
852,5.18,Shop (environment),C0700383
852,5.18,Vision,C0042789
852,5.18,bit - unit of measure,C1553019
852,3.82,Justice,C0022437
852,3.68,Unit,C0439148
852,3.68,month,C0439231
852,3.63,Gari (substance),C0458974
852,3.63,Gel,C0017243
852,3.59,Masks,C0024861
852,3.59,RNF130 wt Allele,C3811116
852,3.59,Respiration,C0035203
852,3.59,Sleep,C0037313
852,3.57,Following,C0332282
852,3.57,Protective gloves,C0206069
852,3.57,Sound - physical agent,C0037709
852,3.57,Work,C0043227
852,3.57,week,C0439230
852,3.55,Speak - language ability,C1547187
852,3.5,First (number),C0205435
852,3.48,Night time,C0240526
852,3.48,Right,C0205090
852,3.48,Then,C1883708
852,3.47,Gas station,C0562311
852,3.47,Feelings,C1527305
852,3.45,Etc.,C1548556
852,3.45,shift displacement,C0333051
852,3.44,Phase,C0205390
852,3.43,Entity,C1551338
852,3.43,Full,C0443225
853,57.19,Iodides,C0021966
853,27.14,Registered nurse,C0687673
853,15.79,Tryptophanase,C0041260
853,11.18,Feelings,C1527305
853,10.42,Intramuscular Route of Drug Administration,C1556154
853,8.28,RESF1 gene,C1824356
853,7.46,Lot Number,C1115660
853,7.39,Occurrence,C2745955
853,7.3,Removed,C0849355
853,7.23,Fatigue,C0015672
853,7.21,day,C0439228
853,7.2,Case (situation),C0868928
853,7.04,No Information Available,C1546437
853,7.03,"Examiner, Medical",C0025082
853,6.9,Early,C1279919
853,5.18,Able to breathe,C0566270
853,5.18,Before,C0332152
853,5.18,Coughing,C0010200
853,5.18,Example,C1707959
853,5.18,Fever,C0015967
853,5.18,Negation,C1518422
853,5.18,Never (frequency),C2003901
853,5.18,Pharyngitis,C0031350
853,5.18,Point Name,C2347617
853,5.18,Retained,C0333118
853,5.18,Smoker,C0337664
853,5.18,Somalia,C0037640
853,5.18,Sore Throat,C0242429
853,5.18,Started,C1272689
853,5.18,Time,C0040223
853,5.18,Used by,C1273517
853,5.18,Writing (occupation or discipline),C0043266
853,3.98,Easy,C0332219
853,3.82,Justice,C0022437
853,3.75,Henoch-Schoenlein Purpura,C0034152
853,3.68,Discussion (procedure),C0557061
853,3.63,masked - No information,C1555580
853,3.62,wake ups,C1170730
853,3.59,Much,C4281574
853,3.59,Now (temporal qualifier),C1948052
853,3.59,Possibly Related to Intervention,C1705910
853,3.59,month,C0439231
853,3.57,Cant,C2825972
853,3.57,Distance,C0012751
853,3.57,GORAB gene,C1822658
853,3.57,Kitchen,C0557653
853,3.57,Moved to,C1299988
853,3.57,Supermarket,C0557778
853,3.55,2 to 3 days,C3843066
853,3.55,Hour,C0439227
853,3.55,Walking (activity),C0080331
853,3.52,kilometer,C0439198
853,3.5,Isolation procedure,C0204727
853,3.47,Brake device,C0337108
853,3.47,Corona,C3053990
853,3.46,Feeling tired,C0849970
853,3.46,THO tumor staging notation,C0449208
853,3.45,best (quality),C1522427
853,3.45,This (eukaryote),C1080058
853,3.44,Crowding,C0010383
853,3.44,Sudden (qualifier value),C5201090
853,3.43,Within,C0332285
853,3.42,Some (qualifier value),C0205392
854,10.79,SHE gene,C1822717
854,3.68,Athletes,C0238703
854,3.63,month,C0439231
854,3.61,Ultrasound Study File,C3889164
854,3.54,Delayed Release Dosage Form,C1707664
854,3.48,>5,C0439084
854,3.48,Now (temporal qualifier),C1948052
854,3.42,Speaking (activity),C0234856
854,3.42,Symptoms,C1457887
855,5.18,Approximate,C0332232
855,5.18,Crossed (qualifier value),C0205203
855,5.18,Harlequin Fetus,C0239849
855,5.18,Hope (emotion),C0392347
855,5.18,Iodides,C0021966
855,5.18,Joy,C4316940
855,5.18,Negation,C1518422
855,5.18,Recovering from,C0521108
855,5.18,Singular,C0205171
855,5.18,Symptoms,C1457887
855,5.18,"Thinking, function",C0039869
855,5.18,Tryptophanase,C0041260
855,3.98,Give - dosing instruction imperative,C1947971
855,3.68,Fingers,C0016129
855,3.68,Today (temporal qualifier),C0750526
855,3.57,10%,C3842590
855,3.5,Good,C0205170
855,3.5,Weekly,C0332174
855,3.42,TE03,C1515146
855,3.42,British Mile,C2347127
855,3.42,Live - Specimen Condition,C1548795
855,3.42,Right,C0205090
855,3.42,Walking (activity),C0080331
856,24.55,Blood group antibody I,C0221138
856,15.79,Infected,C0439663
856,11.48,RESF1 gene,C1824356
856,10.95,Appointments,C0003629
856,10.42,Probably,C0750492
856,10.42,To,C1883351
856,7.7,During,C0347984
856,7.53,Fear (Mental Process),C0015726
856,7.31,Somalia,C0037640
856,7.11,Hospitals,C0019994
856,6.9,Malaysia,C0024552
856,5.18,Attending (action),C1999232
856,5.18,Country,C0454664
856,5.18,Encase,C4524504
856,5.18,Ever,C3887636
856,5.18,GORAB gene,C1822658
856,5.18,Immunity,C0020964
856,5.18,Negation,C1518422
856,5.18,Now (temporal qualifier),C1948052
856,5.18,Occur (action),C1709305
856,5.18,Persons,C0027361
856,5.18,T prime,C2603360
856,5.18,Translating,C0040710
856,5.18,Twice (Numerical Qualifier),C1948050
856,5.18,Unlikely Related to Intervention,C1710571
856,5.18,cancelled action,C0205544
856,5.18,month,C0439231
856,3.98,Risk,C0035647
856,3.64,Public Transportation,C0871194
856,3.6,a wave,C2599617
856,3.59,Biological Transport,C0005528
856,3.59,Medicine,C0025118
856,3.57,Absolute,C0205344
856,3.57,Out (direction),C0439787
856,3.57,Shop (environment),C0700383
856,3.55,Accurate (qualifier),C0443131
856,3.49,luck,C0870824
856,3.48,Distal (qualifier value),C0205108
856,3.43,Health,C0018684
856,3.43,per second,C0565930
856,3.43,Entity,C1551338
856,3.43,Whole,C0444667
857,10.7,Night time,C0240526
857,7.7,RESF1 gene,C1824356
857,7.28,Good,C0205170
857,7.19,Assisted (qualifier value),C1269765
857,7.06,Malaysia,C0024552
857,6.99,Bad,C0205169
857,5.18,Feelings,C1527305
857,5.18,New Day,C4689466
857,5.18,Nurses,C0028661
857,5.18,Response (statement),C1706817
857,5.18,Ring device,C1260969
857,5.18,TNFSF13B wt Allele,C2986676
857,5.18,god,C0681169
857,3.72,weird feeling,C0857105
857,3.68,Burning sensation quality,C0175627
857,3.68,Inflammation,C0021368
857,3.68,"Thinking, function",C0039869
857,3.68,Vision,C0042789
857,3.65,Surface region of back of chest,C0565929
857,3.63,Tightness sensation quality,C0439816
857,3.61,Anterior thoracic region,C1527391
857,3.6,Gari (substance),C0458974
857,3.5,Immunogenicity Specimen Assessments Domain,C3812801
857,3.5,Tryptophanase,C0041260
857,3.5,Volition,C0042950
857,3.48,Last,C1517741
857,3.48,Maybe,C3844350
857,3.48,Negation,C1518422
857,3.48,One,C0205447
857,3.48,Then,C1883708
857,3.47,On (qualifier value),C1720294
857,3.46,Today (temporal qualifier),C0750526
857,3.46,All,C0444868
857,3.45,Hope (emotion),C0392347
857,3.45,Like,C0870814
857,3.45,Moved to,C1299988
858,120.36,Iodides,C0021966
858,14.43,Symptoms,C1457887
858,11.6,Reading (activity),C0034754
858,10.83,Malaysia,C0024552
858,10.74,Removed,C0849355
858,7.49,GDC Tissue or Organ of Origin Terminology,C5206934
858,7.46,Negation,C1518422
858,7.26,Illness (finding),C0221423
858,7.22,"Examiner, Medical",C0025082
858,7.04,Registered nurse,C0687673
858,6.98,Time,C0040223
858,5.18,Anxiety,C0003467
858,5.18,Anxiety Disorders,C0003469
858,5.18,Burning sensation,C0085624
858,5.18,Chest tightness,C0232292
858,5.18,Computers,C0009622
858,5.18,Coughing,C0010200
858,5.18,Diagnosis,C0011900
858,5.18,Disease,C0012634
858,5.18,Drug Allergy,C0013182
858,5.18,Etiology aspects,C0015127
858,5.18,Family,C0015576
858,5.18,Fatigue,C0015672
858,5.18,Hematologic Tests,C0018941
858,5.18,Influenza,C0021400
858,5.18,Last,C1517741
858,5.18,Monthly (qualifier value),C0332177
858,5.18,Myalgia,C0231528
858,5.18,Observation of Sensation,C0542538
858,5.18,Plain x-ray,C1306645
858,5.18,Population Mean,C2347634
858,5.18,Relaxed,C0542193
858,5.18,Rest,C0035253
858,5.18,Tablet Dosage Form,C0039225
858,5.18,Telephone Number,C1515258
858,5.18,Terrified,C0558261
858,5.18,Tryptophanase,C0041260
858,5.18,Upon - dosing instruction fragment,C1720176
858,5.18,Worried,C0233481
858,5.18,X-Ray Computed Tomography,C0040405
858,5.18,bit - unit of measure,C1553019
858,5.18,physical symptom,C0679309
858,5.18,subscriber - self,C1551994
858,3.98,Practice Experience,C0237607
858,3.98,Take,C1515187
858,3.72,mental health personnel,C0596910
858,3.68,Management procedure,C1273870
858,3.68,Page (document),C1704732
858,3.63,Research Activities,C0242481
858,3.63,Steroids,C0038317
858,3.61,Episode of,C0332189
858,3.61,physical illness,C0683323
858,3.6,Asthma,C0004096
858,3.6,put - instruction imperative,C1882509
858,3.6,Physicians,C0031831
858,3.59,Feelings,C1527305
858,3.59,Occur (action),C1709305
858,3.59,Wrong,C3827420
858,3.58,luck,C0870824
858,3.57,Butting,C0233535
858,3.57,Like,C0870814
858,3.57,Numerous,C0439064
858,3.57,Somalia,C0037640
858,3.57,Some (qualifier value),C0205392
858,3.57,friend,C0079382
858,3.57,point - UnitsOfMeasure,C1552961
858,3.57,testimony,C0680706
858,3.56,Sorting (Cognition),C0237886
858,3.55,Article,C1706852
858,3.55,Every - dosing instruction fragment,C1720374
858,3.55,Singular,C0205171
858,3.55,World,C2700280
858,3.55,Certain (qualifier value),C0205423
858,3.55,therapeutic aspects,C0039798
858,3.54,Body structure,C1268086
858,3.54,No Information Available,C1546437
858,3.54,Right,C0205090
858,3.54,nitric oxide,C0028128
858,3.54,Mental Suffering,C0683278
858,3.54,Program Thread,C1882475
858,3.53,I felt like crying,C3175814
858,3.53,Transition Mutation,C0599156
858,3.52,Long,C0205166
858,3.51,Entity,C1551338
858,3.5,Health Care,C0086388
858,3.5,Pandemics,C1615608
858,3.5,Very,C0442824
858,3.5,Work,C0043227
858,3.49,aspects of adverse effects,C0001688
858,3.48,Etc.,C1548556
858,3.48,First (number),C0205435
858,3.48,GNAI1 wt Allele,C1708130
858,3.48,Maybe,C3844350
858,3.48,contagion,C0598197
858,3.47,Calinaga buddha,C1214169
858,3.47,Prolonged,C0439590
858,3.46,Vision,C0042789
858,3.46,Mr. - Title,C2347167
858,3.46,saw (device),C0183089
858,3.45,My Way,C3645202
858,3.45,Good,C0205170
858,3.45,Recovery - healing process,C2004454
858,3.45,Road,C0442650
858,3.45,month,C0439231
858,3.43,All,C0444868
858,3.43,Couples (persons),C0010222
858,3.43,week,C0439230
859,15.79,Etc.,C1548556
859,15.79,"Thinking, function",C0039869
859,15.7,Tryptophanase,C0041260
859,15.37,Iodides,C0021966
859,14.41,Two,C0205448
859,11.35,Singular,C0205171
859,10.99,Kitchen,C0557653
859,10.94,Spreading (qualifier value),C0332261
859,10.83,Germ,C1517528
859,10.53,One,C0205447
859,10.42,Negation,C1518422
859,10.42,allowing,C0683607
859,8.28,Stepdaughter,C0337554
859,7.7,Wash (cleansing action),C0441648
859,7.61,Hand,C0018563
859,7.53,Food,C0016452
859,7.47,husband,C0242664
859,7.37,Quarantine,C0034386
859,7.14,Half,C2825407
859,7.02,Separate,C0443299
859,7.01,House (environment),C2003847
859,7.0,Weekly,C0332174
859,6.92,Snacks,C0453863
859,6.89,Malaysia,C0024552
859,5.18,Assisted (qualifier value),C1269765
859,5.18,Aunt,C0337576
859,5.18,Bacteria,C0004611
859,5.18,Drawers,C0453897
859,5.18,Drink (dietary substance),C0452428
859,5.18,Dry,C0205222
859,5.18,Grandmother,C0337474
859,5.18,Harlequin Fetus,C0239849
859,5.18,Make - Instruction Imperative,C1881534
859,5.18,Mother (person),C0026591
859,5.18,Pathogenic organism,C0450254
859,5.18,Preparation,C1521827
859,5.18,RESF1 gene,C1824356
859,5.18,Skin,C1123023
859,5.18,Taken,C1883727
859,5.18,Virus,C0042776
859,5.18,Wanted,C1444647
859,5.18,blended family,C0680029
859,3.68,Adult,C0001675
859,3.68,Cousin,C0337580
859,3.68,Grandfather,C0337475
859,3.68,Sinks,C0183319
859,3.64,COVID-19,C5203670
859,3.64,Storage area,C0337174
859,3.63,Bathroom,C0556989
859,3.63,Bedroom,C0557652
859,3.63,Counter device,C0677601
859,3.63,Good,C0205170
859,3.63,Measures,C0079809
859,3.63,Removed,C0849355
859,3.63,Towns,C0557750
859,3.61,Tripping,C0221188
859,3.58,Surface,C0205148
859,3.57,And,C1515981
859,3.57,Multiple of the median,C1442163
859,3.57,Relationships,C0439849
859,3.57,home health encounter,C1553498
859,3.55,Live - Specimen Condition,C1548795
859,3.55,Male external urethral sphincter,C0815353
859,3.52,Individual,C0237401
859,3.5,Numerous,C0439064
859,3.5,Pandemics,C1615608
859,3.5,Step (specific stage),C1261552
859,3.48,Safety Study,C1705187
859,3.47,200,C4319558
859,3.47,Over (spatial),C0205136
859,3.47,Therapeutic tactile stimulation,C0152054
859,3.45,Practice Experience,C0237607
859,3.43,From,C1517320
860,22.6,Registered nurse,C0687673
860,14.95,Asleep,C0424522
860,11.56,To,C1883351
860,10.8,Blood group antibody I,C0221138
860,10.63,Night time,C0240526
860,10.42,Practice Experience,C0237607
860,7.36,3-4 hours,C4700106
860,7.34,wake ups,C1170730
860,7.24,Right,C0205090
860,5.18,Complete,C0205197
860,5.18,Enthusiastic,C0558083
860,5.18,Finding,C0243095
860,5.18,Fragment of (qualifier value),C0332255
860,5.18,Only - dosing instruction fragment,C1720467
860,5.18,Problems - What subject filter,C1546466
860,5.18,RESF1 gene,C1824356
860,5.18,Retained,C0333118
860,5.18,Sharing (Social Behavior),C0237876
860,5.18,Suspected diagnosis,C0332147
860,5.18,TNFSF13B wt Allele,C2986676
860,5.18,Take,C1515187
860,5.18,Terrible,C3827840
860,5.18,Two,C0205448
860,5.18,Use of,C1524063
860,5.18,Very,C0442824
860,5.18,Virus,C0042776
